date,AAPL,ABBV,ABNB,ABT,ACN,ADBE,AEP,AGG,AGGHYG,AM,AMD,AMGN,AMT,AMZN,AMZU,ANET,AVB,AVGO,AXP,BA,BABA,BAC,BIGGQ,BIL,BKNG,BLK,BLOK,BMY,BND,BNDX,BTC-USD,BX,BZFD,C,CAT,CCI,CEG,CL,CMG,COIN,COST,CRM,CRWD,CTM,CVNA,CVS,CVX,D,DE,DHR,DIA,DJT,DLR,DOGE,DUK,ED,EMB,EOG,EQIX,ETHA,ETHW,ETN,EU,EXC,EXR,F,FNDA,FTSE,GC=F,GDXG,GE,GIS,GLD,GME,GOOG,GOOGL,GOVT,GOVY,GS,HD,HIMX,HON,HYG,IBM,IEF,IMST,INTU,IWM,JNJ,JNK,JPM,KMB,KMI,KO,KWEB,LI,LLY,LMT,LOW,LPRO,LQD,LYFT,MBB,MCD,MCHB,MDLZ,META,MGTN,MO,MOH,MPC,MRK,MS,MSFD,MSFT,MTRX,NDX,NEE,NFG,NKE,NOC,NRGU,NVDA,O,OILD,OPY,ORCL,OXY,PANW,PBRG,PCG,PEG,PEP,PFE,PG,PGR,PLD,PLTR,PM,PSA,PSX,PXD,PYPL,QQQ,RKT,RTX,RUT,SBUX,SCHP,SCHW,SCO,SH,SHY,SLB,SO,SOFI,SOXL,SPG,SPGI,SPX,SPXS,SPY,SPYU,SQQQ,SRE,STX,TCEHY,TEM,TGT,TIP,TJX,TLT,TMO,TMUS,TSLA,TSLL,TSM,UCO,UNH,UNP,UPLD,UPS,USBC,V,VCSH,VELO,VICI,VIX,VLO,VOO,VST,VTI,VTV,VWO,VXUS,WELL,WFC,WGMI,WM,WMB,WMT,XEL,XLB,XLC,XLE,XLF,XLG,XLI,XLK,XLP,XLRE,XLRSR,XLU,XLV,XLY,XOM,XRT,XSP,XYZ,ZSL,^TNX
2021-05-26,123.6473,95.0889,134.7500,106.2819,263.7847,506.9800,71.5826,98.1966,,6.7898,78.3400,205.3367,218.6764,163.2580,,21.1537,172.7009,41.6624,149.2480,241.3700,201.1264,37.2319,59.8962,77.5260,92.1584,777.9235,37.6208,54.0925,72.8775,47.3543,39294.1992,77.6713,38.7200,65.2008,217.3599,148.8516,,74.9686,26.9162,241.5200,365.3377,226.3567,219.9600,,51.8260,73.9849,85.5846,60.8714,334.9857,218.0986,315.0359,,127.2042,,84.0730,65.5034,87.4219,62.2021,669.8272,,,132.0319,3.6000,27.2634,121.1826,10.3038,24.9938,,1901.3000,,65.2403,52.1414,177.6400,60.6400,120.6857,118.0399,23.2076,,325.8181,280.8250,8.3998,191.5891,66.3233,112.7201,99.6575,,428.3254,210.0566,147.7334,80.2395,142.6213,108.7387,13.9193,47.4130,58.7356,22.8200,192.0576,335.6190,176.0832,38.1400,108.9881,54.9200,92.8184,207.3965,38.5186,55.9191,325.1086,,33.4929,251.6200,54.2044,62.9620,76.0589,,241.8769,10.5700,13702.7402,64.5509,44.2709,126.8930,338.2666,,15.6605,51.9242,,44.0207,74.0782,23.7263,61.2950,,9.8867,52.7473,126.9873,30.1217,121.6122,87.9828,101.9659,22.1200,76.7405,225.1442,69.5253,,259.9800,324.2498,15.3490,77.8082,,101.0132,25.2476,66.9374,109.8500,53.5638,75.5308,28.3068,53.4167,19.9000,36.0720,97.0948,363.9913,,227.2723,391.4042,,1113.8698,58.5156,83.4413,70.9177,,195.1736,105.4128,63.3009,117.9087,453.5068,134.2711,206.3767,,106.7695,16.2950,379.2758,200.0272,41.0300,173.4527,72.0000,218.7366,70.5041,5234.2500,24.0940,,67.3643,358.6877,14.6945,202.5663,123.5169,45.5942,56.3416,66.2977,41.1361,,129.2912,20.5392,44.4599,60.5867,39.2200,74.8618,21.6393,34.3616,29.9616,96.0894,66.7235,62.3325,36.4778,,28.0291,113.8442,82.7599,49.3749,86.7030,,222.3400,847.2000,1.5740
2021-05-27,122.1169,93.1158,143.1700,105.3170,260.1617,498.2800,71.4157,98.0768,,6.9305,78.4200,202.5478,218.3756,161.5055,,21.0700,172.0266,42.3130,150.3397,250.7000,202.0381,37.6836,58.8655,77.5345,91.6785,777.6573,38.1098,53.7489,72.7751,47.2381,38436.9688,77.6966,38.6600,66.2438,220.6243,149.5707,,74.3115,27.3120,247.0900,367.1188,222.5624,222.8100,,53.4140,73.2223,84.6722,60.5027,339.1714,221.0959,316.2566,,126.5385,,83.1584,64.5544,87.2577,62.7725,669.5540,,,133.5186,3.7200,26.9194,121.1908,11.0302,25.2875,,1895.7000,,69.8655,51.6849,177.7100,63.5325,119.1473,117.1656,23.1988,,329.3388,282.0995,9.0431,197.5690,66.2929,113.0659,99.4836,,417.9753,212.2197,147.5062,80.2027,144.8421,110.2574,13.8510,47.8093,58.5686,23.6500,190.3472,338.4674,176.2378,38.1700,108.6579,55.4900,92.6900,209.6369,39.0287,55.6378,330.1591,,33.3438,250.2800,54.7393,61.8941,76.8676,,239.7802,10.8100,13657.8496,64.1379,43.9376,126.5871,341.7163,,15.4491,51.2406,,44.7352,73.8165,24.4581,61.2100,,9.7782,52.5187,125.4546,29.9127,118.8474,88.6534,101.4019,22.7000,76.2437,225.3778,70.3927,,258.0901,323.0367,16.1314,79.7062,,101.6040,25.2355,69.1085,108.5000,53.5300,75.5308,28.1184,53.3664,19.7900,36.7317,98.3133,365.7888,,227.0978,391.6097,,1126.9742,57.7768,83.1310,70.6384,,195.3970,105.4045,62.7226,117.4344,466.1248,135.8671,210.2833,,106.5579,16.5000,378.8076,201.0329,41.0500,172.6334,75.6000,218.5344,70.4786,5218.5000,23.6950,,68.8123,358.8459,14.5405,202.9391,123.9426,45.6794,56.4694,65.5108,41.4553,,130.0127,20.7602,44.3097,59.9638,39.5323,75.1470,21.6559,34.7558,29.8440,97.4052,66.3722,61.9468,36.4354,,27.8401,113.5951,83.0912,49.0566,87.5269,,220.9000,835.2000,1.6100
2021-05-28,121.4639,93.8453,140.4000,106.1909,262.1219,504.5800,71.7913,98.0768,,6.7546,80.0800,204.8116,219.5358,161.1535,,21.2113,174.4459,42.7337,150.7068,247.0200,203.1967,37.5419,55.5820,77.5345,92.7297,778.1985,37.3437,53.7571,72.7665,47.2713,35697.6055,78.1350,38.6600,66.2017,220.4414,149.7445,,74.3914,27.4396,236.5400,358.3743,234.6549,222.1500,,53.0180,73.2393,85.3133,61.0236,338.1320,221.8842,317.2111,,127.7097,,83.3330,64.8651,87.4375,62.7803,671.0385,,,134.1281,3.7200,27.2332,123.2560,10.7708,25.2269,,1902.5000,,68.4536,52.1663,178.3800,55.5000,119.5961,116.8765,23.1988,,331.0293,282.2233,9.5841,197.2615,66.2701,113.0031,99.4749,,424.7270,212.0786,147.8907,80.2027,144.7452,108.4068,13.9117,47.6370,58.7773,23.3000,190.8632,336.1891,177.2019,38.5800,108.7487,57.0900,92.7328,209.9241,38.9250,55.8312,326.1704,,33.3573,251.3600,55.0959,61.8696,77.4209,,240.1361,10.9000,13686.5098,64.3312,44.3478,126.7496,338.9188,,16.2037,51.5610,,45.1965,73.5922,24.3549,60.5417,,9.9951,52.5949,126.6791,29.9746,118.7330,88.5908,102.2523,22.9500,76.0465,227.4796,70.2342,,258.6372,324.0558,15.5688,79.7961,,101.9352,25.2638,69.1085,109.0000,53.4283,75.5308,28.1094,53.5844,20.1500,37.6243,98.4666,364.7604,,225.7019,392.3102,,1115.8857,57.8580,82.5448,70.6024,,195.0103,105.4706,63.0024,117.2481,463.1848,136.0018,208.4067,,108.0213,16.4150,378.0916,201.7781,40.9900,174.0936,77.2000,218.9582,70.4871,5250.0000,23.8868,,68.4801,359.5443,14.6401,203.2840,124.1199,45.9181,56.5973,66.1032,41.4198,,130.1330,20.7918,44.4161,60.4843,39.4916,74.8998,21.6975,34.8199,29.8966,97.4052,66.6080,62.0782,36.6813,,27.9905,114.0379,82.9759,48.8974,86.4253,,222.5200,831.2000,1.5810
2021-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34616.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35678.1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37332.8555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,121.1422,93.0246,144.3100,96.3046,260.9328,495.9100,71.0400,98.0313,,7.1275,80.8100,201.0586,222.2084,160.9325,,20.9294,177.5987,42.3700,154.1232,254.7300,208.4391,38.0113,56.5853,77.5260,91.4233,778.0832,37.5719,53.2500,72.7613,47.2638,36684.9258,77.9243,38.6400,67.0849,221.9776,151.3407,,73.2371,27.2226,238.9300,358.3364,232.7824,222.0700,,54.6280,72.7563,87.6642,60.5508,341.4187,212.4160,317.4221,,129.0495,,83.2166,64.1849,87.5536,66.1014,673.4979,,,135.0884,3.7800,27.2453,125.0660,10.9783,25.7210,,1902.9000,,68.8918,52.0003,177.9000,62.2550,120.5012,118.0830,23.1742,,340.3012,279.9224,9.1893,199.0042,66.4692,113.3568,99.4566,,424.3112,214.4863,144.6401,80.4133,146.3403,107.8923,14.0406,47.6284,61.1401,23.8100,189.6018,335.9429,174.4915,39.3500,108.7628,58.7600,92.7139,209.3408,39.0546,55.6554,326.5672,,33.4522,249.1000,55.7200,61.2908,78.4083,,237.9432,11.0900,13654.5898,63.6997,45.2709,124.9384,338.6872,,16.2236,52.2771,,46.2728,74.3679,26.7097,60.0583,,10.0050,52.5187,126.4136,29.7966,116.9984,88.7965,103.9790,23.0600,76.3225,229.9599,72.4275,,257.8912,322.9787,15.7446,80.0480,,101.4518,25.3232,69.8478,104.7500,53.4622,75.5151,29.6633,53.1736,22.6500,37.1974,102.8347,358.9832,,226.4872,391.9646,,1126.9742,58.0458,84.7000,73.1516,,195.3111,105.7785,62.6759,117.2218,440.9973,136.2421,207.9667,,109.0798,17.0600,373.3187,202.0474,41.0100,173.0309,74.0000,218.3128,70.4956,5250.0000,24.3011,,69.9962,359.2649,14.8937,203.3679,124.2441,46.8811,57.1341,67.8095,41.8985,,129.5687,21.2259,44.3004,59.7334,40.0437,74.9474,22.5328,35.0307,29.7647,97.7851,66.2808,61.8678,37.3088,,27.8186,112.1650,82.8175,50.6483,87.8324,,221.9500,836.4000,1.6150
2021-06-02,121.9025,92.3531,151.0000,97.3151,261.7874,495.7700,71.4991,98.1600,,7.0853,81.9700,202.4186,225.9553,161.6995,,20.8856,179.3436,42.8603,154.4620,255.6200,208.5435,38.0290,58.3365,77.5260,91.0165,787.4088,38.1506,52.9146,72.8383,47.3137,37575.1797,77.7641,38.6400,67.1690,222.6177,154.3356,,73.5923,27.2478,240.4800,360.5722,231.2252,220.5800,,55.7300,72.8580,88.8396,61.2240,334.0212,209.6439,317.8717,,130.4061,,83.7155,64.4872,87.6868,66.6328,690.5397,,,134.7929,3.8700,27.2815,126.7033,11.0525,25.8468,,1907.5000,,68.5997,52.6891,178.7700,70.5600,120.0782,117.5579,23.2006,,341.1911,278.6503,9.6206,197.1162,66.5531,114.5596,99.5697,,430.8693,214.7402,145.2256,80.5020,146.3492,108.4981,14.2379,47.8180,60.2718,24.3400,190.2803,338.7312,173.5092,39.3000,108.9365,58.4600,92.7311,209.8254,38.7261,55.9103,326.5872,,33.5539,248.9300,56.1479,61.8533,78.9616,,237.8470,11.1400,13675.7900,64.2208,45.3905,124.6226,340.1601,,16.7361,53.2269,,45.1422,75.0221,27.4227,59.6117,,10.0838,52.2139,126.9188,30.0211,117.5091,89.8337,105.6364,24.4500,76.3462,231.9167,74.7375,,260.7758,323.6093,17.8193,79.7242,,101.1475,25.3151,70.1192,102.3500,53.3267,75.5239,31.9423,53.5676,23.2100,38.0221,103.6011,365.1064,,225.2657,392.5811,,1120.9258,58.0074,84.5103,73.1336,,196.2650,105.6457,61.5472,117.4931,443.1678,135.5498,201.7067,,109.4848,17.4475,372.5201,201.5266,40.7700,171.9113,74.8000,221.2316,70.5297,5255.2500,24.3932,,71.8785,359.8702,15.1653,203.6382,124.5545,46.9919,57.2619,68.7996,41.4996,,130.5400,21.5417,44.2034,59.9382,39.7088,74.7192,22.9526,35.0857,29.8651,97.5071,66.7380,62.0958,37.8260,,27.9647,111.9435,82.4335,51.0503,88.7118,,220.4100,815.6000,1.5910
2021-06-03,120.4208,93.0246,144.1900,99.4089,259.7716,493.1400,71.7579,97.9285,,7.0009,80.2800,202.9179,226.3162,159.3505,,21.4919,179.6386,42.0524,154.8384,250.3200,206.1218,38.4648,59.2395,77.5260,90.1483,785.3762,37.4823,53.0046,72.7016,47.2389,39208.7656,77.8399,38.7600,66.9755,222.9651,154.0195,,74.5424,26.6608,233.6600,363.6797,227.4999,216.0000,,54.7800,73.7646,88.4369,61.9917,336.0814,208.7776,317.5598,,130.9707,,84.5387,64.8819,87.2556,67.8362,707.7639,,,135.2085,3.7800,27.6255,126.5223,11.8530,25.6697,,1871.2000,,68.5997,52.9464,175.2700,64.5450,119.2515,116.4168,23.1566,,345.8893,277.0490,9.3940,195.8006,66.4158,114.4260,99.3174,,435.8219,212.9439,145.0858,80.3911,146.4461,108.4981,14.2379,47.9386,58.3432,24.9600,193.6916,340.7192,173.0818,39.2300,108.5063,56.3200,92.6968,208.6317,38.9336,56.0157,323.5013,,33.7369,250.3700,56.3976,63.1477,79.4639,,236.3178,11.3100,13529.6797,63.9205,45.8349,124.6226,339.5117,,16.9271,52.9103,,44.9975,75.7885,27.4697,58.5217,,10.2810,52.2478,127.3717,30.1604,119.6135,89.3776,105.7492,23.6300,76.7878,232.6093,74.3955,,256.4191,320.2420,17.1951,79.7691,,99.4647,25.2175,71.1298,102.0500,53.5300,75.4976,32.8972,54.0371,22.6800,36.0137,102.7351,366.5674,,227.7086,391.1240,,1156.2068,58.5070,84.1138,70.5754,,196.9525,105.2888,61.4166,117.0521,439.3400,136.8382,190.9467,,107.5243,17.5075,374.4569,201.9756,40.1500,171.9681,72.4000,219.7384,70.4275,5255.2500,24.3549,,70.9672,358.5014,15.7266,202.7341,124.8028,46.4635,56.8273,67.8183,41.1893,,130.5725,21.8022,44.2816,60.1430,39.6998,74.2154,23.0149,35.1682,29.7485,97.2940,66.1171,62.4815,37.7497,,28.1322,112.2849,81.4541,51.2514,87.2122,,211.4300,860.8000,1.6250
2021-06-04,122.7115,93.1490,150.7300,99.4908,263.0602,504.5000,71.8164,98.3314,,6.9939,81.5800,203.8734,227.9748,160.3110,,21.8950,178.5006,42.9752,155.2902,249.9200,208.0022,38.4826,59.1027,77.5345,90.9289,790.5822,37.5801,53.1191,72.9922,47.3552,36894.4062,78.5819,38.9600,66.8578,223.1298,155.4419,,74.5602,26.5268,228.7900,367.1378,234.0439,206.9400,,55.9740,73.2647,89.1438,61.8382,333.9557,209.8691,319.2852,,130.7601,,84.3807,64.8651,87.8358,68.3441,715.3695,,,137.1384,3.8700,27.5229,126.8431,11.8382,25.6883,,1889.8000,,67.9668,53.1372,177.1600,62.0900,121.5898,118.6975,23.2534,,348.3186,276.6754,9.7961,196.5268,66.5607,115.8961,99.8656,,446.8199,213.8655,145.0246,80.5463,146.6841,109.3101,14.2454,48.4555,58.8024,25.6400,193.0419,346.6566,172.7270,39.1500,109.2757,57.4000,92.8510,209.4664,38.6915,56.2618,327.7778,,33.7301,249.0000,56.7631,63.3185,79.9831,,241.2036,11.1300,13770.7695,63.8940,45.8264,124.2232,349.7014,,17.5341,53.0836,,44.0749,77.4708,27.3383,59.5583,,10.2317,51.8752,127.5183,30.2997,119.7015,89.7353,106.2004,24.0300,77.2058,232.4966,76.2886,,261.6411,325.6764,17.3797,80.0750,,100.2434,25.3273,70.8584,100.8500,53.0556,75.5239,32.8071,53.9448,20.8200,38.5557,101.3634,369.6722,,221.5141,394.7012,,1095.7251,58.2551,85.4500,71.6563,,198.8088,105.7951,61.2300,118.6551,442.7238,138.9438,199.6833,,110.0003,17.6950,372.3274,203.0710,40.1600,170.8730,72.0000,221.6940,70.5126,5234.2500,24.3932,,70.8990,361.7512,15.7538,204.4958,125.2019,46.8811,57.3727,67.5884,41.6326,,130.7304,22.0627,44.3598,59.8016,39.7857,75.2801,23.1687,35.2599,30.0648,97.6090,67.3877,62.7007,37.7837,,28.0893,112.6447,82.1070,51.4776,86.9437,,213.6900,836.4000,1.5600
2021-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35551.9570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35862.3789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,122.7213,93.6878,148.9700,100.1372,262.1497,509.4700,71.5158,98.2628,,7.2120,81.3500,204.1660,230.8537,159.9005,,22.0319,178.8294,41.9601,156.1561,252.6600,205.9888,38.3491,61.7203,77.5176,90.2547,788.8975,37.2541,52.9800,72.9409,47.3137,33560.7070,79.5937,38.7600,66.7064,219.2344,156.4929,,74.4980,26.4652,231.4500,360.3922,234.6943,215.4100,,55.9700,73.1461,88.5684,61.7493,332.8227,208.1107,318.0829,,133.5576,,84.6967,64.9239,87.6398,68.0081,724.1775,,,135.6056,3.7800,27.6799,128.8260,11.7715,25.8608,,1896.8000,,67.7233,52.8800,177.8700,70.0025,122.3004,119.1304,23.2270,,345.3911,275.7413,10.5491,194.9378,66.5836,116.3679,99.7873,,442.2544,216.7340,144.0372,80.6055,145.9967,109.7371,14.2379,48.2832,57.5500,26.6800,212.6308,344.3784,173.0363,39.8100,109.1847,58.5600,92.7910,207.9496,38.7520,55.9542,333.9592,,34.2180,245.2000,56.4689,62.1993,79.3447,,244.1082,10.9600,13802.8896,64.0089,46.0828,124.4183,344.4490,,17.5747,53.0309,,44.0840,78.4522,27.3571,59.3950,,10.1528,51.9691,127.4407,30.1759,120.1153,86.1856,106.4520,24.4600,77.7263,234.5178,77.0641,,259.2141,326.6467,17.4940,80.0300,,99.6526,25.2785,69.9320,100.5000,53.0895,75.5151,32.2756,54.2131,21.2100,37.7504,102.6891,366.4521,,221.9504,394.3183,,1086.6528,58.1185,85.0448,70.2601,,198.4221,105.5627,60.9316,118.2904,438.4719,137.9824,201.7100,,108.8129,17.7425,367.3801,200.1799,41.0100,172.7307,69.6000,222.8307,70.5126,5250.0000,24.7769,,70.4306,361.4438,15.9439,204.6636,125.0246,46.6936,57.4153,67.9598,41.7656,,129.6344,22.2837,44.0627,59.8358,39.3015,75.6699,23.0689,35.0307,30.1107,96.9326,67.3732,62.5955,38.1398,,28.1408,113.0507,82.1070,51.1425,87.9157,,216.9500,828.4000,1.5690
2021-06-08,123.5401,93.1324,147.0100,98.2255,261.4623,509.2000,69.2619,98.4429,,7.3879,80.8900,203.8475,228.6107,163.2055,,22.1700,177.8937,41.9375,156.7113,252.7600,204.9632,38.1357,65.9523,77.5176,90.4597,788.5052,36.1619,52.1048,73.0776,47.3802,33472.6328,79.7708,38.7200,66.5129,219.6002,155.1021,,73.6367,26.7328,220.6600,359.7291,232.9992,215.1400,,55.2660,72.7055,89.3739,61.2644,333.8994,208.0760,317.8535,,134.8384,,83.6407,64.0673,87.9848,68.2894,743.8515,,,135.8549,3.7200,27.6135,130.4139,11.5862,26.1312,,1892.2000,,67.6746,52.4401,177.3200,75.0000,123.1316,118.9390,23.2886,,342.3123,276.5775,10.2932,196.3218,66.6293,117.1933,100.0744,,450.0411,219.0288,142.7702,80.6646,145.4150,108.5985,14.2606,47.9472,57.4833,28.4700,210.8917,341.7571,174.0822,40.0200,109.5983,56.7400,92.8339,208.8022,38.9509,55.6203,331.0818,,33.8046,252.2400,57.1375,61.8575,78.9872,,242.9156,10.9600,13810.8604,63.7174,46.3050,123.8609,343.7728,,17.4131,53.1138,,44.8075,79.0784,27.3852,58.8900,,10.0838,52.0887,126.2503,30.0675,118.7242,85.7117,107.3024,24.3800,76.0228,236.2734,77.1892,,261.7505,326.8020,18.7335,80.4618,,99.8227,25.2948,70.2970,98.0500,53.1234,75.5326,32.3387,53.1820,23.8900,37.0325,103.9995,369.4897,,221.8631,394.4023,,1085.6451,57.8366,86.9242,69.8908,,202.0400,105.6706,61.3327,119.1216,435.0682,139.7900,201.1967,,106.6959,18.1650,368.7477,199.1742,41.6800,170.1671,68.4000,223.5339,70.5467,5302.5000,25.4291,,70.9161,361.4997,16.4328,205.0830,124.8561,46.4976,57.3216,69.0914,41.3223,,129.4207,22.2363,43.7281,58.7094,39.3739,75.4512,23.2684,34.9391,30.0916,97.1828,67.3781,62.0695,38.3433,,27.9003,112.7001,82.7695,52.0472,89.4524,,214.1200,846.8000,1.5280
2021-06-09,123.9202,94.5086,144.8500,99.2723,262.0754,514.6800,70.4974,98.6401,,7.2472,79.9600,206.1716,229.4615,164.0575,,22.4831,177.6661,41.9737,154.4338,248.0600,202.5889,37.6377,64.2741,77.5176,90.8649,776.3992,37.3274,53.4954,73.2230,47.4715,37345.1211,79.4250,38.9680,65.7223,214.5619,155.7422,,73.3082,26.5714,224.3200,359.9754,232.6740,213.9500,,52.9020,71.9768,88.5930,61.8220,327.2979,208.5091,316.4309,,135.5631,,84.3059,64.5628,88.2985,67.0547,737.7944,,,135.1992,3.7800,27.9816,130.4632,11.4750,25.9727,,1893.2000,,66.8469,51.5521,176.9800,75.6400,123.5556,119.4101,23.3326,,340.6039,273.4106,10.2567,194.6132,66.6827,118.4512,100.3877,,453.0106,217.5711,144.6926,80.7459,143.5995,108.2469,14.2834,47.8007,57.5250,27.4300,215.9562,340.2354,173.3546,39.1100,109.9955,55.3800,92.9110,207.7521,38.4321,55.6378,327.6786,,33.8182,248.3500,56.7096,63.2587,78.8850,,243.8966,11.0500,13814.9404,63.9912,46.6212,122.4584,345.1531,,17.3186,53.4907,,43.9121,78.9943,26.6063,58.7317,,10.1331,52.1911,126.0175,30.8105,118.6801,84.7818,107.2590,24.1700,76.2989,236.6277,77.0975,,262.1982,326.8797,19.1027,79.9221,,99.7064,25.2988,68.1727,99.2000,53.1912,75.5151,32.2125,53.3413,22.7100,36.5765,103.9076,369.7010,,222.9101,393.8139,,1083.6290,59.5447,85.6310,69.6566,,199.3244,105.6789,60.6610,120.1733,442.1812,141.5976,199.5933,,107.8096,17.9650,368.1601,198.8779,41.4600,163.1093,83.6000,223.7844,70.5723,5255.2500,25.0531,,69.7832,360.9317,16.5505,204.5051,124.4481,46.4635,57.1256,69.7014,40.7106,,129.6437,22.2048,43.4935,59.1787,39.0662,75.3752,23.1229,34.6091,30.1537,96.1913,67.4262,61.7714,38.3857,,28.1494,113.7888,82.3135,52.4828,88.7674,,210.2100,835.2000,1.4890
2021-06-10,122.9260,96.3656,146.1200,100.2737,264.0356,535.5200,70.7311,98.8459,,7.2894,81.5600,210.5787,232.7357,167.4825,,23.0725,180.9537,42.4025,152.6832,248.3400,202.3515,37.0774,60.2622,77.5176,91.2729,773.2792,37.6290,55.1231,73.3768,47.5131,36702.5977,78.9698,39.2000,64.6710,206.4055,158.2314,,74.2316,26.8938,221.8500,362.8650,236.7147,228.6000,,53.3340,72.4428,89.1109,62.5897,319.7225,213.3255,316.6053,,138.1416,,84.5719,64.6972,88.4318,67.3360,749.6172,,,135.5779,3.8400,28.1929,130.9486,11.2007,25.6790,,1894.2000,,66.3601,51.9256,177.7400,55.0975,125.0533,120.7584,23.3854,,332.7378,274.2735,10.1909,193.2805,66.8048,118.3490,100.7444,,455.9125,215.9576,145.9946,80.8789,141.3610,108.5399,14.4123,48.1712,57.9675,27.0000,223.1610,341.0446,171.6993,38.3300,110.4918,55.6600,92.9881,210.5524,37.6540,55.9191,329.8713,,33.9808,250.8400,56.5580,65.0530,78.0423,,247.4070,10.7700,13960.3496,64.9274,46.8605,121.6596,345.0696,,17.3852,53.5812,,44.8347,76.9194,26.5875,60.4083,,10.3401,52.6180,127.3113,31.4838,119.5606,84.0665,109.5758,24.1400,76.9298,237.9403,76.4220,,268.0370,330.2859,18.1094,79.3824,,100.4403,25.4330,67.9575,98.2500,52.9201,75.5414,31.4739,53.5508,23.0200,37.8765,103.1029,371.7389,,219.7693,395.6445,,1049.3560,59.6515,84.0189,70.6204,,199.0838,106.2266,60.4185,120.8942,458.6566,140.8668,203.3733,,108.8313,18.1375,368.5182,197.1630,42.0000,164.8454,88.8000,225.3641,70.6063,5265.7500,25.1912,,69.7917,362.5984,16.4509,205.4092,124.4037,46.7873,57.3812,69.9667,39.9747,,129.9688,22.1967,43.7437,59.4176,38.8308,75.7839,23.0939,34.2058,30.3601,95.7187,67.9219,62.1571,38.7757,,28.3341,115.7356,82.7023,52.5666,87.8139,,217.1400,820.8000,1.4590
